date,market,symbol,open,high,low,close,volume,tradingValue,source,updatedAt
2014-04-28,kr,034730,141000,141500,139000,139000,47086,,FinanceDataReader,
2014-04-29,kr,034730,140500,142500,138000,142500,70068,,FinanceDataReader,
2014-04-30,kr,034730,142000,146000,141500,141500,129276,,FinanceDataReader,
2014-05-02,kr,034730,141500,144000,141000,143000,48988,,FinanceDataReader,
2014-05-07,kr,034730,143000,144500,140500,143000,58560,,FinanceDataReader,
2014-05-08,kr,034730,146500,151500,146500,150500,206141,,FinanceDataReader,
2014-05-09,kr,034730,151000,156500,149000,153500,160126,,FinanceDataReader,
2014-05-12,kr,034730,155000,158000,152500,155000,93838,,FinanceDataReader,
2014-05-13,kr,034730,154000,156500,151500,154000,73379,,FinanceDataReader,
2014-05-14,kr,034730,154500,159500,154000,157500,94731,,FinanceDataReader,
2014-05-15,kr,034730,158000,159000,155500,156000,58682,,FinanceDataReader,
2014-05-16,kr,034730,155500,164000,155000,161000,194411,,FinanceDataReader,
2014-05-19,kr,034730,162000,169000,160000,168000,179681,,FinanceDataReader,
2014-05-20,kr,034730,167000,168000,163500,166000,104403,,FinanceDataReader,
2014-05-21,kr,034730,166000,166500,164000,165000,73967,,FinanceDataReader,
2014-05-22,kr,034730,165500,170000,165500,168000,115313,,FinanceDataReader,
2014-05-23,kr,034730,168500,168500,163500,164500,109370,,FinanceDataReader,
2014-05-26,kr,034730,164000,167000,162500,166500,65787,,FinanceDataReader,
2014-05-27,kr,034730,168000,168000,162500,163000,83061,,FinanceDataReader,
2014-05-28,kr,034730,162000,164500,160500,164500,120393,,FinanceDataReader,
2014-05-29,kr,034730,165000,168000,164000,166000,102290,,FinanceDataReader,
2014-05-30,kr,034730,166000,167500,162500,165500,301187,,FinanceDataReader,
2014-06-02,kr,034730,165000,167000,163000,166500,73850,,FinanceDataReader,
2014-06-03,kr,034730,166000,174500,166000,173000,215877,,FinanceDataReader,
2014-06-05,kr,034730,173000,177500,171500,176000,135851,,FinanceDataReader,
2014-06-09,kr,034730,175500,177500,166500,168000,160471,,FinanceDataReader,
2014-06-10,kr,034730,168000,170000,165500,169000,78352,,FinanceDataReader,
2014-06-11,kr,034730,170500,170500,168000,168000,44154,,FinanceDataReader,
2014-06-12,kr,034730,166500,171500,165000,165000,86801,,FinanceDataReader,
2014-06-13,kr,034730,164500,167000,164000,165000,73168,,FinanceDataReader,
2014-06-16,kr,034730,164500,168500,164000,165000,54778,,FinanceDataReader,
2014-06-17,kr,034730,165000,172500,165000,170500,85680,,FinanceDataReader,
2014-06-18,kr,034730,171000,174000,167500,169000,60087,,FinanceDataReader,
2014-06-19,kr,034730,171000,172500,168000,170500,59840,,FinanceDataReader,
2014-06-20,kr,034730,171500,174500,168500,172500,90506,,FinanceDataReader,
2014-06-23,kr,034730,173500,174000,169500,172500,72895,,FinanceDataReader,
2014-06-24,kr,034730,171000,173500,170500,171500,72165,,FinanceDataReader,
2014-06-25,kr,034730,171000,171500,166000,166000,110695,,FinanceDataReader,
2014-06-26,kr,034730,166000,168500,165500,166500,109002,,FinanceDataReader,
2014-06-27,kr,034730,166500,168000,164000,166500,2570985,,FinanceDataReader,
2014-06-30,kr,034730,163000,175000,158500,166500,412055,,FinanceDataReader,
2014-07-01,kr,034730,168000,173000,166000,171000,149332,,FinanceDataReader,
2014-07-02,kr,034730,171500,172500,166500,168000,92151,,FinanceDataReader,
2014-07-03,kr,034730,167500,169500,167000,169500,50658,,FinanceDataReader,
2014-07-04,kr,034730,170000,176000,169500,174500,139422,,FinanceDataReader,
2014-07-07,kr,034730,174500,178500,173000,175500,81144,,FinanceDataReader,
2014-07-08,kr,034730,174500,178500,172000,177500,66083,,FinanceDataReader,
2014-07-09,kr,034730,175500,181000,175500,179000,112412,,FinanceDataReader,
2014-07-10,kr,034730,179500,179500,175500,176000,54750,,FinanceDataReader,
2014-07-11,kr,034730,174000,178000,173000,175500,59500,,FinanceDataReader,
2014-07-14,kr,034730,177500,179500,175000,179000,65452,,FinanceDataReader,
