date,market,symbol,open,high,low,close,volume,tradingValue,source,updatedAt
2014-04-28,kr,030200,32100,32750,32100,32600,1210269,,FinanceDataReader,
2014-04-29,kr,030200,32600,32900,32350,32600,754520,,FinanceDataReader,
2014-04-30,kr,030200,32800,32850,32200,32800,1266987,,FinanceDataReader,
2014-05-02,kr,030200,32850,33000,32500,32650,1118347,,FinanceDataReader,
2014-05-07,kr,030200,32500,32650,32350,32400,829556,,FinanceDataReader,
2014-05-08,kr,030200,32900,32900,31800,31950,1500550,,FinanceDataReader,
2014-05-09,kr,030200,32250,32400,32000,32250,1137432,,FinanceDataReader,
2014-05-12,kr,030200,32350,32450,32050,32050,698431,,FinanceDataReader,
2014-05-13,kr,030200,32150,32250,31700,32000,853839,,FinanceDataReader,
2014-05-14,kr,030200,32000,32650,32000,32500,836155,,FinanceDataReader,
2014-05-15,kr,030200,32600,32650,32200,32250,510158,,FinanceDataReader,
2014-05-16,kr,030200,32500,32500,31900,32100,685306,,FinanceDataReader,
2014-05-19,kr,030200,32150,32250,31800,31950,590696,,FinanceDataReader,
2014-05-20,kr,030200,32000,32600,31800,32500,843228,,FinanceDataReader,
2014-05-21,kr,030200,32450,32500,31800,32050,832849,,FinanceDataReader,
2014-05-22,kr,030200,32000,32150,31600,31850,919013,,FinanceDataReader,
2014-05-23,kr,030200,31850,32050,31500,31700,753678,,FinanceDataReader,
2014-05-26,kr,030200,31700,31850,31600,31750,408175,,FinanceDataReader,
2014-05-27,kr,030200,31600,31800,31400,31550,516321,,FinanceDataReader,
2014-05-28,kr,030200,31600,31650,31150,31350,688467,,FinanceDataReader,
2014-05-29,kr,030200,31400,31450,30500,30750,1209565,,FinanceDataReader,
2014-05-30,kr,030200,30800,30850,29850,30400,1968370,,FinanceDataReader,
2014-06-02,kr,030200,30400,30500,29900,30100,759235,,FinanceDataReader,
2014-06-03,kr,030200,30100,30100,29450,29800,1552747,,FinanceDataReader,
2014-06-05,kr,030200,29700,29800,29150,29450,891429,,FinanceDataReader,
2014-06-09,kr,030200,29450,30100,29450,30050,738905,,FinanceDataReader,
2014-06-10,kr,030200,29950,30100,29800,30050,975821,,FinanceDataReader,
2014-06-11,kr,030200,30250,30250,29850,29900,787648,,FinanceDataReader,
2014-06-12,kr,030200,30300,30750,30000,30150,1295250,,FinanceDataReader,
2014-06-13,kr,030200,30350,30400,29850,29900,763272,,FinanceDataReader,
2014-06-16,kr,030200,29900,30050,29550,29900,626150,,FinanceDataReader,
2014-06-17,kr,030200,29950,30000,29600,29700,816841,,FinanceDataReader,
2014-06-18,kr,030200,29700,30300,29550,29850,773724,,FinanceDataReader,
2014-06-19,kr,030200,30200,30600,30050,30400,1120586,,FinanceDataReader,
2014-06-20,kr,030200,30600,30750,30250,30450,646156,,FinanceDataReader,
2014-06-23,kr,030200,30250,30350,30050,30350,582530,,FinanceDataReader,
2014-06-24,kr,030200,30100,30650,30100,30550,756353,,FinanceDataReader,
2014-06-25,kr,030200,30600,30850,30450,30600,579719,,FinanceDataReader,
2014-06-26,kr,030200,30400,30600,30000,30200,838385,,FinanceDataReader,
2014-06-27,kr,030200,30200,30450,29950,30450,512334,,FinanceDataReader,
2014-06-30,kr,030200,30550,30750,30500,30550,725785,,FinanceDataReader,
2014-07-01,kr,030200,30600,30950,30450,30800,591895,,FinanceDataReader,
2014-07-02,kr,030200,30850,31200,30800,31150,843730,,FinanceDataReader,
2014-07-03,kr,030200,31050,31250,30850,31150,449623,,FinanceDataReader,
2014-07-04,kr,030200,31150,31750,31000,31600,1173702,,FinanceDataReader,
2014-07-07,kr,030200,31650,31800,31250,31400,544402,,FinanceDataReader,
2014-07-08,kr,030200,31300,31300,30600,30700,787169,,FinanceDataReader,
2014-07-09,kr,030200,30600,30900,30250,30350,832692,,FinanceDataReader,
2014-07-10,kr,030200,30550,30600,30100,30350,685314,,FinanceDataReader,
2014-07-11,kr,030200,30200,30350,30000,30100,764857,,FinanceDataReader,
2014-07-14,kr,030200,30250,30300,30000,30000,497691,,FinanceDataReader,
2014-07-15,kr,030200,30050,30500,30050,30150,562222,,FinanceDataReader,
2014-07-16,kr,030200,30050,30200,29900,30050,660815,,FinanceDataReader,
2014-07-17,kr,030200,30050,30150,29800,29800,656133,,FinanceDataReader,
2014-07-18,kr,030200,29800,29850,29550,29650,659930,,FinanceDataReader,
2014-07-21,kr,030200,29600,29900,29600,29750,432013,,FinanceDataReader,
2014-07-22,kr,030200,29750,30000,29700,29900,381931,,FinanceDataReader,
2014-07-23,kr,030200,30100,30100,29900,29950,366845,,FinanceDataReader,
2014-07-24,kr,030200,30000,30250,29800,29800,689148,,FinanceDataReader,
2014-07-25,kr,030200,29900,30150,29850,30000,510961,,FinanceDataReader,
2014-07-28,kr,030200,30050,31000,29950,30750,1208211,,FinanceDataReader,
2014-07-29,kr,030200,30850,31550,30850,31300,2024700,,FinanceDataReader,
2014-07-30,kr,030200,31650,33450,31650,33350,6883618,,FinanceDataReader,
2014-07-31,kr,030200,33500,33700,32950,33300,2908570,,FinanceDataReader,
2014-08-01,kr,030200,33000,33750,32900,33300,2104883,,FinanceDataReader,
2014-08-04,kr,030200,33350,33500,32900,33350,1194256,,FinanceDataReader,
2014-08-05,kr,030200,33350,33350,32950,33050,787347,,FinanceDataReader,
2014-08-06,kr,030200,33000,33300,32950,33150,688112,,FinanceDataReader,
2014-08-07,kr,030200,33200,33800,32750,33650,1276198,,FinanceDataReader,
2014-08-08,kr,030200,33600,34750,33550,34500,3584026,,FinanceDataReader,
2014-08-11,kr,030200,34700,34800,34200,34500,1239407,,FinanceDataReader,
2014-08-12,kr,030200,34550,34700,33700,33800,1103414,,FinanceDataReader,
2014-08-13,kr,030200,33750,34500,33150,34200,1456454,,FinanceDataReader,
2014-08-14,kr,030200,34050,34300,33800,33800,822122,,FinanceDataReader,
2014-08-18,kr,030200,33950,34750,33900,34500,1205860,,FinanceDataReader,
2014-08-19,kr,030200,34500,35200,34450,35100,1622245,,FinanceDataReader,
2014-08-20,kr,030200,35000,35150,34750,35150,794890,,FinanceDataReader,
2014-08-21,kr,030200,34900,35100,34300,34650,1072479,,FinanceDataReader,
2014-08-22,kr,030200,34400,34600,33550,33800,1152926,,FinanceDataReader,
2014-08-25,kr,030200,33750,34800,33300,34650,980772,,FinanceDataReader,
2014-08-26,kr,030200,34600,34950,34350,34650,572414,,FinanceDataReader,
2014-08-27,kr,030200,34600,35000,34600,34750,657297,,FinanceDataReader,
2014-08-28,kr,030200,34700,35150,34600,34850,634150,,FinanceDataReader,
2014-08-29,kr,030200,35000,35250,34550,35000,897579,,FinanceDataReader,
2014-09-01,kr,030200,34750,35250,34750,35150,680133,,FinanceDataReader,
2014-09-02,kr,030200,35050,35200,34450,34850,646266,,FinanceDataReader,
2014-09-03,kr,030200,34550,35350,34550,35200,1057040,,FinanceDataReader,
2014-09-04,kr,030200,35200,35950,34850,35800,2311291,,FinanceDataReader,
2014-09-05,kr,030200,35700,35950,35600,35750,746008,,FinanceDataReader,
2014-09-11,kr,030200,35550,35950,35200,35200,903215,,FinanceDataReader,
2014-09-12,kr,030200,35450,36200,35350,36050,1059089,,FinanceDataReader,
2014-09-15,kr,030200,36050,36350,35750,36050,637187,,FinanceDataReader,
2014-09-16,kr,030200,36050,36150,35450,35500,689650,,FinanceDataReader,
2014-09-17,kr,030200,35450,36000,35400,35700,697592,,FinanceDataReader,
2014-09-18,kr,030200,35500,35650,35100,35250,762968,,FinanceDataReader,
2014-09-19,kr,030200,35200,35850,35200,35850,719965,,FinanceDataReader,
2014-09-22,kr,030200,35950,36000,35600,35800,717225,,FinanceDataReader,
2014-09-23,kr,030200,35800,37000,35750,36800,2122154,,FinanceDataReader,
2014-09-24,kr,030200,36700,37000,34950,35700,2149924,,FinanceDataReader,
2014-09-25,kr,030200,35650,36100,34350,34600,1739142,,FinanceDataReader,
2014-09-26,kr,030200,34550,34850,34200,34650,949360,,FinanceDataReader,
2014-09-29,kr,030200,34700,35300,34650,34650,930358,,FinanceDataReader,
2014-09-30,kr,030200,34750,35050,33900,34300,1075952,,FinanceDataReader,
2014-10-01,kr,030200,34750,35050,34200,34450,958616,,FinanceDataReader,
2014-10-02,kr,030200,34400,35300,34250,35050,1081172,,FinanceDataReader,
2014-10-06,kr,030200,35050,35150,33600,34000,1146689,,FinanceDataReader,
2014-10-07,kr,030200,34000,34600,33750,34450,688818,,FinanceDataReader,
2014-10-08,kr,030200,34450,35350,34400,35250,1222098,,FinanceDataReader,
2014-10-10,kr,030200,35250,35250,34550,35100,764502,,FinanceDataReader,
2014-10-13,kr,030200,34400,34550,34050,34450,697561,,FinanceDataReader,
