ticker,market,prediction_date,target_date,actual_direction,raw_predicted_direction,adjusted_predicted_direction,market_filtered_direction,raw_direction_hit,adjusted_direction_hit,market_filtered_direction_hit,raw_open_mid,adjusted_open_mid,actual_open,raw_open_error_pct,adjusted_open_error_pct,raw_close_mid,adjusted_close_mid,actual_close,raw_close_error_pct,adjusted_close_error_pct,raw_final_decision,adjusted_final_decision,market_filtered_decision,raw_confidence_score,adjusted_confidence_score,market_filtered_confidence_score,preferred_entry,stop_loss,take_profit1,entry_touched,stop_touched,tp1_touched,raw_pnl_pct,adjusted_pnl_pct,market_filtered_pnl_pct,market_regime,market_risk_score,adjustment_applied,market_filter_applied,improvement_label,improvement_reason,created_at
000270,한국주식,2026-05-14,2026-05-14,down,up,up,up,False,False,False,181707.8500,181707.8500,182100.0000,0.2158,0.2158,185160.1357,185160.1357,176900.0000,-4.4611,-4.4611,저항선 근처 출발: 돌파 확인 전 선매수 금지,저항선 근처 출발: 돌파 확인 전 선매수 금지,저항선 근처 출발: 돌파 확인 전 선매수 금지,17.0000,17.0000,17.0000,180799.3108,170781.5805,203442.0322,True,False,False,-2.1567,-2.1567,-2.1567,미분류,50.0000,,,중립,변화 미미,2026-05-23T08:31:03
012330,한국주식,2026-05-14,2026-05-14,up,up,up,up,True,True,True,656982.7000,656982.7000,680000.0000,3.5035,3.5035,675058.0571,675058.0571,655000.0000,-2.9713,-2.9713,중립 구간 출발: 시초가 지지/이탈 확인,중립 구간 출발: 시초가 지지/이탈 확인,중립 구간 출발: 시초가 지지/이탈 확인,7.0000,7.0000,7.0000,627195.7725,569092.7895,711445.0979,False,False,False,0.0000,0.0000,0.0000,미분류,50.0000,,,중립,변화 미미,2026-05-23T08:31:03
035420,한국주식,2026-05-14,2026-05-14,up,up,up,up,True,True,True,203515.0000,203515.0000,204000.0000,0.2383,0.2383,204125.8571,204125.8571,211000.0000,3.3676,3.3676,중립 구간 출발: 시초가 지지/이탈 확인,중립 구간 출발: 시초가 지지/이탈 확인,중립 구간 출발: 시초가 지지/이탈 확인,17.0000,17.0000,17.0000,198116.5500,190938.8480,208524.2180,False,False,True,0.0000,0.0000,0.0000,미분류,50.0000,,,중립,변화 미미,2026-05-23T08:31:03
035720,한국주식,2026-05-14,2026-05-14,up,up,up,up,True,True,True,43435.3350,43435.3350,43000.0000,-1.0023,-1.0023,43667.8350,43667.8350,44650.0000,2.2492,2.2492,중립 구간 출발: 시초가 지지/이탈 확인,중립 구간 출발: 시초가 지지/이탈 확인,중립 구간 출발: 시초가 지지/이탈 확인,17.0000,17.0000,17.0000,42376.5216,41535.4044,43819.9074,False,False,True,0.0000,0.0000,0.0000,미분류,50.0000,,,중립,변화 미미,2026-05-23T08:31:03
018260,한국주식,2026-05-14,2026-05-14,up,up,up,up,True,True,True,181505.3900,181505.3900,180200.0000,-0.7192,-0.7192,184822.5329,184822.5329,184000.0000,-0.4450,-0.4450,지지선 근처 출발: 반등 확인형 눌림목 후보,지지선 근처 출발: 반등 확인형 눌림목 후보,지지선 근처 출발: 반등 확인형 눌림목 후보,17.0000,17.0000,17.0000,178456.6566,174233.7559,193077.2945,True,False,False,3.1063,3.1063,3.1063,미분류,50.0000,,,중립,변화 미미,2026-05-23T08:31:03
068270,한국주식,2026-05-14,2026-05-14,up,up,up,up,True,True,True,191604.9000,191604.9000,190400.0000,-0.6288,-0.6288,192149.4714,192149.4714,192900.0000,0.3906,0.3906,지지선 근처 출발: 반등 확인형 눌림목 후보,지지선 근처 출발: 반등 확인형 눌림목 후보,지지선 근처 출발: 반등 확인형 눌림목 후보,17.0000,17.0000,17.0000,187801.2777,184110.3876,200177.7224,False,False,False,0.0000,0.0000,0.0000,미분류,50.0000,,,중립,변화 미미,2026-05-23T08:31:03
000100,한국주식,2026-05-14,2026-05-14,up,up,up,up,True,True,True,85301.3700,85301.3700,84700.0000,-0.7050,-0.7050,85638.3343,85638.3343,86600.0000,1.1229,1.1229,중립 구간 출발: 시초가 지지/이탈 확인,중립 구간 출발: 시초가 지지/이탈 확인,중립 구간 출발: 시초가 지지/이탈 확인,17.0000,17.0000,17.0000,83717.7053,82301.5798,89934.7580,False,False,False,0.0000,0.0000,0.0000,미분류,50.0000,,,중립,변화 미미,2026-05-23T08:31:03
006400,한국주식,2026-05-14,2026-05-14,down,up,up,up,False,False,False,640149.8000,640149.8000,663000.0000,3.5695,3.5695,651211.2286,651211.2286,631000.0000,-3.1036,-3.1036,중립 구간 출발: 시초가 지지/이탈 확인,중립 구간 출발: 시초가 지지/이탈 확인,중립 구간 출발: 시초가 지지/이탈 확인,7.0000,7.0000,7.0000,625368.9858,604676.0080,717421.8753,False,False,False,0.0000,0.0000,0.0000,미분류,50.0000,,,중립,변화 미미,2026-05-23T08:31:03
051910,한국주식,2026-05-14,2026-05-14,down,up,up,up,False,False,False,390251.2500,390251.2500,394500.0000,1.0887,1.0887,393519.1071,393519.1071,378500.0000,-3.8166,-3.8166,저항선 근처 출발: 돌파 확인 전 선매수 금지,저항선 근처 출발: 돌파 확인 전 선매수 금지,저항선 근처 출발: 돌파 확인 전 선매수 금지,7.0000,7.0000,7.0000,388299.9938,365300.1481,421649.7699,True,False,False,-2.5238,-2.5238,-2.5238,미분류,50.0000,,,중립,변화 미미,2026-05-23T08:31:03
005490,한국주식,2026-05-14,2026-05-14,up,up,up,up,True,True,True,484385.5500,484385.5500,494500.0000,2.0881,2.0881,495888.0500,495888.0500,479000.0000,-3.4056,-3.4056,중립 구간 출발: 시초가 지지/이탈 확인,중립 구간 출발: 시초가 지지/이탈 확인,중립 구간 출발: 시초가 지지/이탈 확인,7.0000,7.0000,7.0000,465430.2325,432877.8814,538088.0006,False,False,False,0.0000,0.0000,0.0000,미분류,50.0000,,,중립,변화 미미,2026-05-23T08:31:03
003670,한국주식,2026-05-14,2026-05-14,down,up,up,up,False,False,False,253285.6500,253285.6500,261000.0000,3.0457,3.0457,255916.0071,255916.0071,246250.0000,-3.7770,-3.7770,저항선 근처 출발: 돌파 확인 전 선매수 금지,저항선 근처 출발: 돌파 확인 전 선매수 금지,저항선 근처 출발: 돌파 확인 전 선매수 금지,7.0000,7.0000,7.0000,252019.2218,236138.2973,297120.5311,True,False,False,-2.2892,-2.2892,-2.2892,미분류,50.0000,,,중립,변화 미미,2026-05-23T08:31:03
086520,한국주식,2026-05-14,2026-05-14,up,up,up,up,True,True,True,135958.5000,135958.5000,141900.0000,4.3701,4.3701,137178.8571,137178.8571,138300.0000,0.8173,0.8173,지지선 근처 출발: 반등 확인형 눌림목 후보,지지선 근처 출발: 반등 확인형 눌림목 후보,지지선 근처 출발: 반등 확인형 눌림목 후보,7.0000,7.0000,7.0000,133014.6360,128605.7990,153263.9077,False,False,False,0.0000,0.0000,0.0000,미분류,50.0000,,,중립,변화 미미,2026-05-23T08:31:03
066970,한국주식,2026-05-14,2026-05-14,down,up,up,up,False,False,False,170199.9000,170199.9000,180200.0000,5.8755,5.8755,172392.0429,172392.0429,168600.0000,-2.1997,-2.1997,중립 구간 출발: 시초가 지지/이탈 확인,중립 구간 출발: 시초가 지지/이탈 확인,중립 구간 출발: 시초가 지지/이탈 확인,7.0000,7.0000,7.0000,165184.2527,157327.8774,176575.9969,False,False,True,0.0000,0.0000,0.0000,미분류,50.0000,,,중립,변화 미미,2026-05-23T08:31:03
000720,한국주식,2026-05-14,2026-05-14,up,up,up,up,True,True,True,161840.9700,161840.9700,160900.0000,-0.5814,-0.5814,163165.2557,163165.2557,165200.0000,1.2470,1.2470,중립 구간 출발: 시초가 지지/이탈 확인,중립 구간 출발: 시초가 지지/이탈 확인,중립 구간 출발: 시초가 지지/이탈 확인,7.0000,7.0000,7.0000,156972.0744,152229.0032,168312.2168,False,False,True,0.0000,0.0000,0.0000,미분류,50.0000,,,중립,변화 미미,2026-05-23T08:31:03
006360,한국주식,2026-05-14,2026-05-14,up,up,up,up,True,True,True,33478.8800,33478.8800,34100.0000,1.8553,1.8553,34082.3086,34082.3086,34200.0000,0.3453,0.3453,중립 구간 출발: 시초가 지지/이탈 확인,중립 구간 출발: 시초가 지지/이탈 확인,중립 구간 출발: 시초가 지지/이탈 확인,7.0000,7.0000,7.0000,32856.1878,31363.2389,35020.9639,False,False,False,0.0000,0.0000,0.0000,미분류,50.0000,,,중립,변화 미미,2026-05-23T08:31:03
055550,한국주식,2026-05-14,2026-05-14,down,up,up,up,False,False,False,96399.5200,96399.5200,95200.0000,-1.2443,-1.2443,96982.5200,96982.5200,94300.0000,-2.7660,-2.7660,지지선 근처 출발: 반등 확인형 눌림목 후보,지지선 근처 출발: 반등 확인형 눌림목 후보,지지선 근처 출발: 반등 확인형 눌림목 후보,17.0000,17.0000,17.0000,94569.9978,93122.1430,98601.7253,True,False,False,-0.2855,-0.2855,-0.2855,미분류,50.0000,,,중립,변화 미미,2026-05-23T08:31:03
086790,한국주식,2026-05-14,2026-05-14,down,up,up,up,False,False,False,123681.9900,123681.9900,121900.0000,-1.4408,-1.4408,124350.5614,124350.5614,122200.0000,-1.7294,-1.7294,저항선 근처 출발: 돌파 확인 전 선매수 금지,저항선 근처 출발: 돌파 확인 전 선매수 금지,저항선 근처 출발: 돌파 확인 전 선매수 금지,17.0000,17.0000,17.0000,123063.5801,119913.4196,130348.1742,True,False,False,-0.7017,-0.7017,-0.7017,미분류,50.0000,,,중립,변화 미미,2026-05-23T08:31:03
NVDA,미국주식,2026-05-14,2026-05-14,up,up,up,up,True,True,True,228.2707,228.2707,229.8500,0.6919,0.6919,231.7571,231.7571,236.3750,1.9926,1.9926,저항선 근처 출발: 돌파 확인 전 선매수 금지,저항선 근처 출발: 돌파 확인 전 선매수 금지,저항선 근처 출발: 돌파 확인 전 선매수 금지,44.0000,44.0000,44.0000,227.1294,215.3053,244.8654,False,False,False,0.0000,0.0000,0.0000,미분류,50.0000,,,중립,변화 미미,2026-05-23T08:31:03
GOOGL,미국주식,2026-05-14,2026-05-14,down,up,up,up,False,False,False,402.3750,402.3750,397.2800,-1.2662,-1.2662,406.4986,406.4986,400.6987,-1.4268,-1.4268,저항선 근처 출발: 돌파 확인 전 선매수 금지,저항선 근처 출발: 돌파 확인 전 선매수 금지,저항선 근처 출발: 돌파 확인 전 선매수 금지,46.0000,46.0000,46.0000,401.2740,389.3941,419.4506,True,False,False,-0.1434,-0.1434,-0.1434,미분류,50.0000,,,중립,변화 미미,2026-05-23T08:31:03
TSLA,미국주식,2026-05-14,2026-05-14,down,up,up,up,False,False,False,448.1897,448.1897,446.4900,-0.3792,-0.3792,454.3282,454.3282,442.7000,-2.5594,-2.5594,저항선 근처 출발: 돌파 확인 전 선매수 금지,저항선 근처 출발: 돌파 확인 전 선매수 금지,저항선 근처 출발: 돌파 확인 전 선매수 금지,44.0000,44.0000,44.0000,446.9633,431.1721,469.8606,True,False,False,-0.9538,-0.9538,-0.9538,미분류,50.0000,,,중립,변화 미미,2026-05-23T08:31:03
PLTR,미국주식,2026-05-14,2026-05-14,up,up,up,up,True,True,True,130.5597,130.5597,129.6500,-0.6968,-0.6968,131.0178,131.0178,133.3800,1.8029,1.8029,중립 구간 출발: 시초가 지지/이탈 확인,중립 구간 출발: 시초가 지지/이탈 확인,중립 구간 출발: 시초가 지지/이탈 확인,37.0000,37.0000,37.0000,128.8805,125.7593,134.9891,False,False,False,0.0000,0.0000,0.0000,미분류,50.0000,,,중립,변화 미미,2026-05-23T08:31:03
INTC,미국주식,2026-05-14,2026-05-14,down,up,up,up,False,False,False,118.6641,118.6641,114.6600,-3.3743,-3.3743,122.1010,122.1010,115.2300,-5.6273,-5.6273,중립 구간 출발: 시초가 지지/이탈 확인,중립 구간 출발: 시초가 지지/이탈 확인,중립 구간 출발: 시초가 지지/이탈 확인,15.0000,15.0000,15.0000,115.8055,110.7503,131.3538,True,False,False,0.0000,0.0000,0.0000,미분류,50.0000,,,중립,변화 미미,2026-05-23T08:31:03
LITE,미국주식,2026-05-14,2026-05-14,down,up,up,up,False,False,False,1028.2025,1028.2025,1002.0000,-2.5484,-2.5484,1065.9319,1065.9319,998.6200,-6.3148,-6.3148,중립 구간 출발: 시초가 지지/이탈 확인,중립 구간 출발: 시초가 지지/이탈 확인,중립 구간 출발: 시초가 지지/이탈 확인,9.0000,9.0000,9.0000,969.5288,924.1198,1075.2890,False,False,False,0.0000,0.0000,0.0000,미분류,50.0000,,,중립,변화 미미,2026-05-23T08:31:03
SNDK,미국주식,2026-05-14,2026-05-14,down,up,up,up,False,False,False,1435.1211,1435.1211,1394.4000,-2.8375,-2.8375,1476.3292,1476.3292,1375.0000,-6.8636,-6.8636,중립 구간 출발: 시초가 지지/이탈 확인,중립 구간 출발: 시초가 지지/이탈 확인,중립 구간 출발: 시초가 지지/이탈 확인,21.0000,21.0000,21.0000,1358.7489,1202.9195,1586.8619,False,False,False,0.0000,0.0000,0.0000,미분류,50.0000,,,중립,변화 미미,2026-05-23T08:31:03
CAT,미국주식,2026-05-14,2026-05-14,up,up,up,up,True,True,True,909.2155,909.2155,910.0000,0.0863,0.0863,922.2058,922.2058,918.5100,-0.4008,-0.4008,저항선 근처 출발: 돌파 확인 전 선매수 금지,저항선 근처 출발: 돌파 확인 전 선매수 금지,저항선 근처 출발: 돌파 확인 전 선매수 금지,31.0000,31.0000,31.0000,895.2608,851.7981,958.2818,False,False,False,0.0000,0.0000,0.0000,미분류,50.0000,,,중립,변화 미미,2026-05-23T08:31:03
CRCL,미국주식,2026-05-14,2026-05-14,down,up,up,up,False,False,False,126.5633,126.5633,123.6000,-2.3413,-2.3413,131.2785,131.2785,124.0900,-5.4757,-5.4757,중립 구간 출발: 시초가 지지/이탈 확인,중립 구간 출발: 시초가 지지/이탈 확인,중립 구간 출발: 시초가 지지/이탈 확인,36.0000,36.0000,36.0000,122.5229,116.6846,138.3964,True,False,False,0.0000,0.0000,0.0000,미분류,50.0000,,,중립,변화 미미,2026-05-23T08:31:03
NBIS,미국주식,2026-05-14,2026-05-14,up,up,up,up,True,True,True,207.6286,207.6286,213.3750,2.7676,2.7676,208.6672,208.6672,222.0679,6.4221,6.4221,중립 구간 출발: 시초가 지지/이탈 확인,중립 구간 출발: 시초가 지지/이탈 확인,중립 구간 출발: 시초가 지지/이탈 확인,15.0000,15.0000,15.0000,195.4908,171.8181,229.8162,False,False,True,0.0000,0.0000,0.0000,미분류,50.0000,,,중립,변화 미미,2026-05-23T08:31:03
RKLB,미국주식,2026-05-14,2026-05-14,up,up,up,up,True,True,True,124.3644,124.3644,123.1000,-1.0167,-1.0167,127.5836,127.5836,131.7000,3.2265,3.2265,저항선 근처 출발: 돌파 확인 전 선매수 금지,저항선 근처 출발: 돌파 확인 전 선매수 금지,저항선 근처 출발: 돌파 확인 전 선매수 금지,7.0000,7.0000,7.0000,123.7426,110.8191,142.4816,True,False,False,6.4306,6.4306,6.4306,미분류,50.0000,,,중립,변화 미미,2026-05-23T08:31:03
ASTS,미국주식,2026-05-14,2026-05-14,up,down,down,down,False,False,False,74.6683,74.6683,76.7000,2.7209,2.7209,73.2536,73.2536,82.4800,12.5952,12.5952,"갭상승/과열 가능: 추격매수 금지, 돌파선 지지 확인","갭상승/과열 가능: 추격매수 금지, 돌파선 지지 확인","갭상승/과열 가능: 추격매수 금지, 돌파선 지지 확인",25.0000,25.0000,25.0000,74.4640,70.9435,83.6746,False,False,True,0.0000,0.0000,0.0000,미분류,50.0000,,,중립,변화 미미,2026-05-23T08:31:03
IONQ,미국주식,2026-05-14,2026-05-14,up,up,up,up,True,True,True,55.2060,55.2060,54.4000,-1.4599,-1.4599,57.1004,57.1004,57.1190,0.0326,0.0326,중립 구간 출발: 시초가 지지/이탈 확인,중립 구간 출발: 시초가 지지/이탈 확인,중립 구간 출발: 시초가 지지/이탈 확인,36.0000,36.0000,36.0000,52.6823,50.3722,58.5057,False,False,False,0.0000,0.0000,0.0000,미분류,50.0000,,,중립,변화 미미,2026-05-23T08:31:03
LUNR,미국주식,2026-05-14,2026-05-14,up,up,up,up,True,True,True,34.6301,34.6301,32.1600,-7.1327,-7.1327,35.9031,35.9031,36.4900,1.6346,1.6346,중립 구간 출발: 시초가 지지/이탈 확인,중립 구간 출발: 시초가 지지/이탈 확인,중립 구간 출발: 시초가 지지/이탈 확인,3.0000,3.0000,3.0000,32.6187,29.9015,36.5585,True,False,True,0.0000,0.0000,0.0000,미분류,50.0000,,,중립,변화 미미,2026-05-23T08:31:03
OKLO,미국주식,2026-05-14,2026-05-14,down,down,down,down,True,True,True,68.1402,68.1402,67.3900,-1.1010,-1.1010,66.1071,66.1071,66.6100,0.7607,0.7607,중립 구간 출발: 시초가 지지/이탈 확인,중립 구간 출발: 시초가 지지/이탈 확인,중립 구간 출발: 시초가 지지/이탈 확인,29.0000,29.0000,29.0000,66.1189,62.4590,71.4257,True,False,False,0.0000,0.0000,0.0000,미분류,50.0000,,,중립,변화 미미,2026-05-23T08:31:03
HUT,미국주식,2026-05-14,2026-05-14,up,up,up,up,True,True,True,109.1985,109.1985,108.4700,-0.6671,-0.6671,112.3317,112.3317,109.3500,-2.6544,-2.6544,중립 구간 출발: 시초가 지지/이탈 확인,중립 구간 출발: 시초가 지지/이탈 확인,중립 구간 출발: 시초가 지지/이탈 확인,29.0000,29.0000,29.0000,103.2911,91.2570,120.7405,False,False,False,0.0000,0.0000,0.0000,미분류,50.0000,,,중립,변화 미미,2026-05-23T08:31:03
IREN,미국주식,2026-05-14,2026-05-14,up,down,down,down,False,False,False,54.9571,54.9571,54.4650,-0.8955,-0.8955,54.9055,54.9055,58.5200,6.5830,6.5830,중립 구간 출발: 시초가 지지/이탈 확인,중립 구간 출발: 시초가 지지/이탈 확인,중립 구간 출발: 시초가 지지/이탈 확인,15.0000,15.0000,15.0000,51.1511,47.9726,56.2281,False,False,True,0.0000,0.0000,0.0000,미분류,50.0000,,,중립,변화 미미,2026-05-23T08:31:03
QQQ,미국주식,2026-05-14,2026-05-14,up,down,down,down,False,False,False,705.8004,705.8004,714.6200,1.2496,1.2496,704.9781,704.9781,719.8900,2.1152,2.1152,저항선 근처 출발: 돌파 확인 전 선매수 금지,저항선 근처 출발: 돌파 확인 전 선매수 금지,저항선 근처 출발: 돌파 확인 전 선매수 금지,38.0000,38.0000,38.0000,703.8691,672.1950,746.1012,False,False,False,0.0000,0.0000,0.0000,미분류,50.0000,,,중립,변화 미미,2026-05-23T08:31:03
SOXX,미국주식,2026-05-14,2026-05-14,up,up,up,up,True,True,True,529.8976,529.8976,526.4950,-0.6421,-0.6421,536.8579,536.8579,530.6918,-1.1486,-1.1486,저항선 근처 출발: 돌파 확인 전 선매수 금지,저항선 근처 출발: 돌파 확인 전 선매수 금지,저항선 근처 출발: 돌파 확인 전 선매수 금지,41.0000,41.0000,41.0000,528.4476,510.9432,553.8289,True,False,False,0.4247,0.4247,0.4247,미분류,50.0000,,,중립,변화 미미,2026-05-23T08:31:03
IWM,미국주식,2026-05-14,2026-05-14,up,down,down,down,False,False,False,279.1553,279.1553,283.8400,1.6782,1.6782,278.5075,278.5075,284.2600,2.0655,2.0655,지지선 근처 출발: 반등 확인형 눌림목 후보,지지선 근처 출발: 반등 확인형 눌림목 후보,지지선 근처 출발: 반등 확인형 눌림목 후보,50.0000,50.0000,50.0000,279.0638,275.7151,287.4636,False,False,False,0.0000,0.0000,0.0000,미분류,50.0000,,,중립,변화 미미,2026-05-23T08:31:03
AMD,미국주식,2026-05-14,2026-05-14,up,up,up,up,True,True,True,443.9323,443.9323,440.6000,-0.7506,-0.7506,454.5461,454.5461,449.0650,-1.2058,-1.2058,중립 구간 출발: 시초가 지지/이탈 확인,중립 구간 출발: 시초가 지지/이탈 확인,중립 구간 출발: 시초가 지지/이탈 확인,23.0000,23.0000,23.0000,423.3669,382.7406,482.2749,False,False,False,0.0000,0.0000,0.0000,미분류,50.0000,,,중립,변화 미미,2026-05-23T08:31:03
AVGO,미국주식,2026-05-14,2026-05-14,up,down,down,down,False,False,False,412.8816,412.8816,416.7300,0.9321,0.9321,410.5408,410.5408,440.1250,7.2061,7.2061,지지선 근처 출발: 반등 확인형 눌림목 후보,지지선 근처 출발: 반등 확인형 눌림목 후보,지지선 근처 출발: 반등 확인형 눌림목 후보,15.0000,15.0000,15.0000,400.9452,392.6887,430.2146,False,False,True,0.0000,0.0000,0.0000,미분류,50.0000,,,중립,변화 미미,2026-05-23T08:31:03
MU,미국주식,2026-05-14,2026-05-14,down,up,up,up,False,False,False,805.7207,805.7207,787.6200,-2.2465,-2.2465,824.1005,824.1005,782.9900,-4.9885,-4.9885,저항선 근처 출발: 돌파 확인 전 선매수 금지,저항선 근처 출발: 돌파 확인 전 선매수 금지,저항선 근처 출발: 돌파 확인 전 선매수 금지,7.0000,7.0000,7.0000,801.6921,727.8409,908.7764,True,False,False,-2.3328,-2.3328,-2.3328,미분류,50.0000,,,중립,변화 미미,2026-05-23T08:31:03
MRVL,미국주식,2026-05-14,2026-05-14,up,up,up,up,True,True,True,179.6945,179.6945,180.8750,0.6569,0.6569,182.8104,182.8104,183.0000,0.1037,0.1037,저항선 근처 출발: 돌파 확인 전 선매수 금지,저항선 근처 출발: 돌파 확인 전 선매수 금지,저항선 근처 출발: 돌파 확인 전 선매수 금지,33.0000,33.0000,33.0000,179.2028,163.5139,201.9517,True,False,False,2.1189,2.1189,2.1189,미분류,50.0000,,,중립,변화 미미,2026-05-23T08:31:03
ARM,미국주식,2026-05-14,2026-05-14,up,up,up,up,True,True,True,221.0129,221.0129,217.8400,-1.4356,-1.4356,226.1768,226.1768,227.0000,0.3640,0.3640,중립 구간 출발: 시초가 지지/이탈 확인,중립 구간 출발: 시초가 지지/이탈 확인,중립 구간 출발: 시초가 지지/이탈 확인,31.0000,31.0000,31.0000,221.0726,211.2851,237.0850,True,False,False,0.0000,0.0000,0.0000,미분류,50.0000,,,중립,변화 미미,2026-05-23T08:31:03
SMCI,미국주식,2026-05-14,2026-05-14,up,down,down,down,False,False,False,31.9717,31.9717,32.0200,0.1510,0.1510,31.9488,31.9488,32.9000,2.9774,2.9774,저항선 근처 출발: 돌파 확인 전 선매수 금지,저항선 근처 출발: 돌파 확인 전 선매수 금지,저항선 근처 출발: 돌파 확인 전 선매수 금지,15.0000,15.0000,15.0000,31.8842,30.2063,34.3172,True,False,False,3.1858,3.1858,3.1858,미분류,50.0000,,,중립,변화 미미,2026-05-23T08:31:03
ANET,미국주식,2026-05-14,2026-05-14,up,up,up,up,True,True,True,142.4746,142.4746,142.5000,0.0178,0.0178,144.4104,144.4104,147.8500,2.3818,2.3818,저항선 근처 출발: 돌파 확인 전 선매수 금지,저항선 근처 출발: 돌파 확인 전 선매수 금지,저항선 근처 출발: 돌파 확인 전 선매수 금지,27.0000,27.0000,27.0000,141.7623,134.9764,151.6018,True,False,False,4.2943,4.2943,4.2943,미분류,50.0000,,,중립,변화 미미,2026-05-23T08:31:03
ALAB,미국주식,2026-05-14,2026-05-14,up,up,up,up,True,True,True,224.0333,224.0333,224.8300,0.3556,0.3556,229.1280,229.1280,227.0000,-0.9288,-0.9288,중립 구간 출발: 시초가 지지/이탈 확인,중립 구간 출발: 시초가 지지/이탈 확인,중립 구간 출발: 시초가 지지/이탈 확인,36.0000,36.0000,36.0000,212.2205,192.5070,240.8051,False,False,False,0.0000,0.0000,0.0000,미분류,50.0000,,,중립,변화 미미,2026-05-23T08:31:03
CRDO,미국주식,2026-05-14,2026-05-14,down,up,up,up,False,False,False,189.4186,189.4186,186.5000,-1.5408,-1.5408,194.1192,194.1192,184.4000,-5.0068,-5.0068,중립 구간 출발: 시초가 지지/이탈 확인,중립 구간 출발: 시초가 지지/이탈 확인,중립 구간 출발: 시초가 지지/이탈 확인,3.0000,3.0000,3.0000,184.0019,175.3394,196.5626,True,False,False,0.0000,0.0000,0.0000,미분류,50.0000,,,중립,변화 미미,2026-05-23T08:31:03
COHR,미국주식,2026-05-14,2026-05-14,down,up,up,up,False,False,False,404.2442,404.2442,400.0900,-1.0276,-1.0276,416.0342,416.0342,403.5000,-3.0128,-3.0128,저항선 근처 출발: 돌파 확인 전 선매수 금지,저항선 근처 출발: 돌파 확인 전 선매수 금지,저항선 근처 출발: 돌파 확인 전 선매수 금지,29.0000,29.0000,29.0000,402.2230,362.6125,459.6582,True,False,False,0.3175,0.3175,0.3175,미분류,50.0000,,,중립,변화 미미,2026-05-23T08:31:03
MSFT,미국주식,2026-05-14,2026-05-14,up,down,down,down,False,False,False,401.1783,401.1783,404.4800,0.8230,0.8230,398.0861,398.0861,408.2500,2.5532,2.5532,지지선 근처 출발: 반등 확인형 눌림목 후보,지지선 근처 출발: 반등 확인형 눌림목 후보,지지선 근처 출발: 반등 확인형 눌림목 후보,52.0000,52.0000,52.0000,399.5933,393.8101,411.0879,False,False,True,0.0000,0.0000,0.0000,미분류,50.0000,,,중립,변화 미미,2026-05-23T08:31:03
META,미국주식,2026-05-14,2026-05-14,up,up,up,up,True,True,True,619.2917,619.2917,616.0000,-0.5315,-0.5315,622.0741,622.0741,617.2564,-0.7745,-0.7745,저항선 근처 출발: 돌파 확인 전 선매수 금지,저항선 근처 출발: 돌파 확인 전 선매수 금지,저항선 근처 출발: 돌파 확인 전 선매수 금지,37.0000,37.0000,37.0000,616.1953,593.0474,649.7597,True,False,False,0.1722,0.1722,0.1722,미분류,50.0000,,,중립,변화 미미,2026-05-23T08:31:03
AMZN,미국주식,2026-05-14,2026-05-14,down,up,up,up,False,False,False,270.7268,270.7268,269.1500,-0.5825,-0.5825,272.8685,272.8685,267.0800,-2.1214,-2.1214,중립 구간 출발: 시초가 지지/이탈 확인,중립 구간 출발: 시초가 지지/이탈 확인,중립 구간 출발: 시초가 지지/이탈 확인,52.0000,52.0000,52.0000,265.5459,259.9358,277.3835,False,False,False,0.0000,0.0000,0.0000,미분류,50.0000,,,중립,변화 미미,2026-05-23T08:31:03
AAPL,미국주식,2026-05-14,2026-05-14,down,down,down,down,True,True,True,298.8648,298.8648,299.8200,0.3196,0.3196,298.3427,298.3427,298.2200,-0.0411,-0.0411,저항선 근처 출발: 돌파 확인 전 선매수 금지,저항선 근처 출발: 돌파 확인 전 선매수 금지,저항선 근처 출발: 돌파 확인 전 선매수 금지,42.0000,42.0000,42.0000,297.3705,290.3603,307.5354,True,False,False,0.2857,0.2857,0.2857,미분류,50.0000,,,중립,변화 미미,2026-05-23T08:31:03
APP,미국주식,2026-05-14,2026-05-14,up,down,down,down,False,False,False,451.6610,451.6610,452.5600,0.1990,0.1990,443.4146,443.4146,482.7000,8.8597,8.8597,중립 구간 출발: 시초가 지지/이탈 확인,중립 구간 출발: 시초가 지지/이탈 확인,중립 구간 출발: 시초가 지지/이탈 확인,11.0000,11.0000,11.0000,430.2406,415.4040,461.1221,False,False,True,0.0000,0.0000,0.0000,미분류,50.0000,,,중립,변화 미미,2026-05-23T08:31:03
NET,미국주식,2026-05-14,2026-05-14,up,down,down,down,False,False,False,192.9891,192.9891,193.3400,0.1818,0.1818,188.5545,188.5545,200.0000,6.0701,6.0701,중립 구간 출발: 시초가 지지/이탈 확인,중립 구간 출발: 시초가 지지/이탈 확인,중립 구간 출발: 시초가 지지/이탈 확인,15.0000,15.0000,15.0000,184.6264,176.5650,197.8221,False,False,True,0.0000,0.0000,0.0000,미분류,50.0000,,,중립,변화 미미,2026-05-23T08:31:03
